"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"440904",0,0,0,4,0,0,1,2,0,0,1,0,1,1,7,0,1,0,0,0,0,0
"279134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1
"193906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1249",1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,19,0,0,7,0,0,0
"3689413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"4410689",9,8,1,8,1,50,11,13,9,0,1,5,35,1,2,20,75,5,9,0,1,0
"562121",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"312984",0,86,1,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0
"2188240",0,35,26,17,48,5,0,0,3,17,2,37,2,0,18,3,15,113,0,0,0,0
"101202",0,3,0,1,0,0,0,0,2,1,0,0,3,0,0,1,6,2,0,0,0,0
"593043",2,0,5,0,29,0,0,0,0,4,1,0,2,1,1,0,0,0,0,0,0,0
"198909",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"289293",0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0
"3152600",0,5,1,0,0,0,0,0,0,4,0,1,0,49,0,0,5,0,0,282,140,87
"114575",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340486",17,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550225",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0
"557506",0,18,0,0,0,10,0,0,1,18,1,9,0,0,1,0,0,6,0,0,0,0
"545996",66,14,1,0,0,0,38,40,0,48,0,17,0,33,101,0,0,42,0,0,0,0
"748322",1753,100,2,12,0,0,44,940,1,143,4,85,0,12,3,1,4,31,16,1,1,2
"187623",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1129865",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"233653",0,0,1,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"225132",0,0,0,1,0,0,0,0,0,3,0,0,0,16,0,22,1,0,0,6,544,284
"4413223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"591785",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"700970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1090029",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4318139",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"188079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"825808",0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,3,0,0,0,0
"12619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"543826",2,178,163,109,1,21,1,3,48,179,4,98,37,1,1,0,2,229,10,0,0,0
"304211",4,5,9,1,14,2,0,3,1,3,4,1,5,16,11,13,4,8,8,0,0,0
"180509",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"348824",0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"4312168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4400159",0,1,0,0,0,0,0,0,1,5,0,1,0,22,2,2,11,3,0,22,61,34
"97792",1,0,0,0,0,0,0,0,1,0,0,0,0,439,0,0,0,0,0,0,0,1
"592129",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"143808",0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1,1,0,0,3,0,5
"655876",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"519715",0,5,0,0,0,0,5,1,4,16,0,7,0,3,0,0,0,0,0,0,0,0
"517972",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"774941",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539674",1,65,333,1,0,0,0,0,0,41,2278,9,0,0,2,2,1,97,2,2,2,1
"585998",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"338702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"549274",0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,2
"988780",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"561681",11,9,1,58,3,100,29,52,3,23,31,6,3,239,188,555,848,6,37,218,220,408
"307204",0,0,0,1,0,2,0,0,0,0,0,1,6,1,4,2,3,1,0,0,0,0
"1082539",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,8,0,0,0,0
"130679",0,3,5,8,0,0,0,0,0,15,9,2,3,5,8,9,0,0,6,0,0,0
"1727150",0,1,1,0,0,5,0,0,1,1,1,0,3,0,5,1,9,0,0,0,0,0
"967427",1,0,0,0,0,2,0,1,0,1,0,0,0,0,2,1,2,0,1,0,0,0
"138526",6,8,2,0,0,0,9,36,0,18,0,4,1,8,23,5,0,2,1,0,0,0
"70498",1,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1,0,0,0,0
"584109",0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
"300829",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"495084",0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,3,3,0,5,0,0,0
"242157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"1110521",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,76,48,62
"193165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"356745",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"109610",0,0,9,0,0,0,0,0,0,47,0,1,0,11,11,0,1,0,9,0,0,0
"157212",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"590276",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532714",0,2,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,4,0,0,0
"189116",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305016",0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,0
"508908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"806497",7,90,132,163,62,0,13,6,13,266,7,169,1284,6,107,9,9,161,0,0,0,1
"2328237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"542034",154,21,6,12,0,7,0,155,1,49,5,15,28,279,25,54,258,14,0,117,294,183
"134168",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"791348",0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0
"4348472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"239441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4321136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4132520",0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,183,0,0,0
"111059",2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"368490",11,5,10,21,0,16,8,13,10,14,20,9,30,9,30,8,19,4,10,0,0,0
"226306",0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,7,0,0,0
"4413561",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"252144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4480305",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"573730",80,17,44,20,0,46,54,40,31,53,18,3,170,0,88,7,4,15,0,0,0,0
"778470",3,7,12,1,276,0,23,26,4,22,4,24,2,11,17,0,0,1,0,0,0,0
"361702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"4370657",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"590426",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"532956",41,96,17,56,68,2,82,105,25,1,0,57,2,1,20,1,0,188,10,0,0,0
"744776",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4369064",0,0,2,0,0,0,0,0,0,0,34,0,5,0,0,3,0,0,0,0,0,0
"4335815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"349431",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4295873",0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"1690971",2,0,0,1,0,4,1,1,4,0,6,0,0,1,0,2,11,0,2,2,0,0
"534991",1,17,13,2,0,1,3,1,619,36,0,10,0,0,4,0,1,4,288,0,0,0
"4463709",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866280",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1656781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4408886",0,0,0,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4353504",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151398",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"52800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2
"77292",167,158,515,719,11,1268,109,235,184,694,195,177,1020,4,732,78,160,336,2286,0,0,2
"4297222",0,4,12,0,0,1,0,0,0,2,2,12,2,0,1,5,0,4,1,0,0,0
"579608",32,80,74,24,3,90,29,28,18,113,30,102,126,58,118,106,51,171,291,0,0,0
"808609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"309433",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4302895",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"575772",0,68,0,3,0,0,1,0,0,3,0,108,8,0,87,19,106,76,0,0,0,0
"514028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"290241",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1145719",2,0,48,20,0,1,0,2,1,2,11,3,32,0,1,0,2,17,0,0,0,0
"4459156",0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,11,4,6
"1131503",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"414949",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2273339",0,0,0,0,0,0,9,10,0,2,2,0,0,80,1,1,4,0,3,57,28,36
"342268",0,0,0,2,3,1,0,0,0,0,0,0,2,0,1,1,4,0,3,0,0,0
"2950552",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"331465",0,12,19,20,0,14,1,4,12,15,1,3,17,0,3,0,0,7,0,0,0,0
"291195",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
"242302",0,0,0,0,1,0,0,0,0,0,1,0,0,23,3,5,2,0,0,82,183,222
"565764",0,1,0,0,0,0,0,0,0,0,0,0,0,158,0,0,5,0,0,0,0,0
"471180",2,11,8,0,0,8,4,3,3,12,9,12,5,8,7,19,5,24,1,0,0,0
"2917808",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503387",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"175050",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"647437",32,256,226,109,54,419,28,48,280,255,7,115,71,2,2,1,0,193,538,2,0,2
"1033473",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"262063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
"223000",0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,9,1,0,0,2,287,133
"286595",22,12,14,2,0,4,7,23,25,4,5,2,0,0,4,1,0,7,17,0,0,0
"220242",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1808430",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"307646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"825153",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0
"152453",0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,9,0,0,0,0,0
"818516",1,2,1,0,0,1,0,1,1,1,1,2,4,1,1,0,0,0,4,0,0,0
"102568",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,149,31,57
"4314545",0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0
"108500",7,17,44,17,29,5,6,23,0,1,0,59,10,0,40,0,4,22,0,0,0,0
"3734843",2,6,5,2,2,15,2,1,19,2,1,0,15,1,1,9,5,1,0,0,0,0
"663226",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0
"264967",5,2,1,0,0,0,3,0,2,5,0,0,0,0,0,0,5,0,0,0,0,0
"628455",0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,32,1,19
"3724491",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4311803",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"739325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"210958",2,2,0,0,0,0,6,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
"107044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1123197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"327730",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"287508",1,1,1,0,0,4,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0
"104248",3,1,0,0,0,0,0,0,2,0,0,0,1,3,0,2,1,0,0,0,0,1
"593542",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"821916",0,3,8,9,1,0,0,1,32,18,0,1,1,0,0,3,0,0,128,0,0,0
"372348",59,48,68,16,172,68,34,52,11,61,62,58,39,85,158,31,80,72,74,1,0,0
"560669",3,92,0,5,2,1,1,6,0,140,0,43,0,26,8,7,25,25,0,0,0,0
"4460356",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1106566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,258,205
"639729",6,1,1,2,1,1,6,5,1,1,26,0,53,12996,94,3634,5,1,1099,182,336,76
"532319",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"249492",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"545324",0,0,2,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
"238813",0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"271116",6,11,18,2,0,17,3,3,36,8,0,0,0,3,0,1,0,6,1,0,0,0
"4452632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"779527",1,2,7,10,0,1,4,5,4,0,5,6,8,0,1,6,11,4,5,0,0,0
"4313870",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"660676",72,99,130,104,23,2,49,84,0,201,141,89,334,6,389,1,0,77,0,0,0,0
"369763",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"556073",13,53,113,43,0,11,16,17,15,145,96,92,248,39,70,99,190,63,69,0,1,0
"1029949",3,3,2,2,0,4,1,4,0,2,2,8,9,7,14,6,9,0,31,0,0,0
"832846",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,6,37,16
"244989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
"370225",40,56,30,2,1,79,12,35,9,68,75,36,22,43,44,268,13,31,38,0,0,0
"193436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4337776",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"240170",0,4,3,1,0,1,5,5,0,6,9,12,1,5,0,0,16,0,10,154,32,0
"1543553",28,0,0,6,0,40,13,17,14,1,6,0,2,0,5,25,45,0,18,0,0,0
"1800235",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"162379",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4338331",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10758",0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"235262",8,16,12,0,0,36,8,9,7,23,31,21,9,13,25,111,5,21,12,1,0,0
"4314525",0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"10750",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"582154",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10753",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347529",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"582379",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1585090",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
"275861",0,1,0,0,0,2,0,0,0,10,224,0,0,0,1,8,1,0,0,0,0,0
"591709",1,0,1,0,0,59,0,1,23,0,0,0,148,0,0,0,0,0,0,0,1,0
"278098",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
"569407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"296837",0,0,0,0,0,2,0,1,1,0,1,0,1,3,0,2,7,0,1,0,0,0
"1105928",0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,7,0,0,0,0
"471157",0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822702",16,90,121,326,49,178,7,13,154,153,86,29,357,0,54,32,31,196,9,0,0,1
"25947",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"558807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"527059",0,0,0,1,0,0,0,0,11,0,0,0,3,0,3,0,20,0,0,0,0,0
"581117",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
