"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"30168",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4308264",2,1,0,1,3,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0
"568229",0,1,0,0,0,0,1,1,1,4,0,8,0,1,0,0,0,5,0,0,0,0
"833324",1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
"4350042",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2160433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1118089",1,2,0,0,0,1,0,0,6,4,0,3,5,5,3,4,2,4,0,0,0,0
"540269",0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,14,0,0,0,0,0,0
"961783",0,1,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,21,0,0,0
"354851",26,48,124,88,47,33,21,24,72,43,55,56,115,132,512,496,241,90,1296,0,0,0
"525694",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526430",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"823633",11,9,32,14,3,14,6,3,13,5,14,6,31,13,22,45,30,32,176,0,0,0
"513834",0,15,0,0,0,0,0,1,19,8,0,11,0,0,0,0,0,34,0,0,0,0
"524860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"441265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"978113",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
